id,username,created_at,lng,lat,text
1393308449921028097,Fitz7,Fri May 14 20:53:15 +0000 2021,-84.433106,33.7671945,@thehill The American people want to see MTG just go away and shut up.
1393308450084560902,mclarennmartin,Fri May 14 20:53:15 +0000 2021,-97.28591349999999,32.7799665,@MexicoMerio Go Padres
1393308449870684160,eimiisan,Fri May 14 20:53:15 +0000 2021,-93.2620465,44.9706105,@mochixtine Perfect weather for a hotteok! https://t.co/SuJ7hCpdAc
1393308450554273796,RIVetsDirector,Fri May 14 20:53:15 +0000 2021,-71.4218325,41.817084,Hope 2 c’ya there!
1393308450621378564,gurrmy,Fri May 14 20:53:15 +0000 2021,-73.8311875,40.6708795,@pawan_deep Na it’s insane how she keep falling 🤣🤣🤣
1393308451711774720,Drnopain3,Fri May 14 20:53:15 +0000 2021,-105.5508905,38.997935999999996,@_ROB_29 https://t.co/Gt21ahYsOz
1393308452236181504,noirmale9,Fri May 14 20:53:16 +0000 2021,-84.714162,33.736306,This b*tch MTG is crazy AF! She's gonna run up on the WRONG one and get a beat down in the halls of Congress. The R… https://t.co/kDPo8peKNW
1393308453641277440,LesterDuhe,Fri May 14 20:53:16 +0000 2021,-91.0907995,30.4591,Wow!
1393308454299783170,ChicagoWS05,Fri May 14 20:53:16 +0000 2021,-87.732013,41.8335845,Dozier was simply still looking down. Damn it. #WhiteSox
1393308454387736578,tmj_CA_finance,Fri May 14 20:53:16 +0000 2021,-117.1472016,32.9129983,"Mission Fed is hiring in #SanDiego, CA! Read about our latest #Finance job opening via the link in our bio: Univers… https://t.co/IUlopAIcoa"
1393308455453200388,RFreak27,Fri May 14 20:53:16 +0000 2021,-83.28648,42.0946595,@Ahrealqt Come &amp; get it....🤣
1393308455646208002,Princess__Sloth,Fri May 14 20:53:16 +0000 2021,-95.44648649999999,29.838495,pages 8-11 https://t.co/48jTBbm9JQ
1393308456157802496,tmj_VAW_cstsrv,Fri May 14 20:53:17 +0000 2021,-77.4291298,39.0066993,"Come join our Adecco team at Adecco. Apply now. https://t.co/MESWmtGNC3 #CustomerService #Sterling, VA"
1393308456841580545,BrennanJTSimon,Fri May 14 20:53:17 +0000 2021,-86.27053950000001,45.001180000000005,@svddendeath @emilyannn18 @DEVISTATING_DEV @ernst_zachary @plurw00k @stillxampd
1393308457017692160,teyona08,Fri May 14 20:53:17 +0000 2021,-77.2369685,38.8051145,I feel like I use  cleaning as a coping mechanism.
1393308456657068033,GAPIMNYorg,Fri May 14 20:53:17 +0000 2021,-73.9685415,40.780709,"“When we know that more policing and prisons is not keeping us safer, why is it that we continue to ask for the sam… https://t.co/PXI2RbNEkW"
1393308457965547521,dnguyenm03,Fri May 14 20:53:17 +0000 2021,-122.5889745,45.630589,@ihatemylefteye Next cosplay.
1393308458900869120,datboytmatt,Fri May 14 20:53:17 +0000 2021,-112.12467649999999,33.5528625,@barstoolWSD I agree
1393308459379138563,camjacksonceo,Fri May 14 20:53:17 +0000 2021,-91.0907995,30.4591,Still haven’t entered my prime ⌛️
1393308459190341638,ScorpioLife64,Fri May 14 20:53:17 +0000 2021,-78.9946395,33.672845499999994,"I certainly do know how it works alan, it was updated 23 minutes before I arrived at the gas station, which did not… https://t.co/VyKQf5KSFa"
1393308462545707011,hjls45,Fri May 14 20:53:18 +0000 2021,-115.5798785,30.1564885,Igual en BC... tan bravos que dicen ser en la cdmx🤷🏻‍♂️
1393308462327681026,AKarr36,Fri May 14 20:53:18 +0000 2021,-81.76465999999999,41.3878385,https://t.co/9jVE37jOog
1393308463141462018,youlove_shaneka,Fri May 14 20:53:18 +0000 2021,-78.8954405,35.9909825,I am the star in ANY room that I stand in🤩
1393308463141474304,_EAlejandre,Fri May 14 20:53:18 +0000 2021,-100.0768885,31.1688935,@breaavargas I love u 2!!!
1393308464319852546,mattranalletta,Fri May 14 20:53:18 +0000 2021,-122.4359785,37.7706565,https://t.co/3aUZ2Lydql
1393308464898711555,Adam_Lyon,Fri May 14 20:53:19 +0000 2021,-106.632718,35.1170025,This summer about to be wild 🔥
1393308465947422721,BGN960,Fri May 14 20:53:19 +0000 2021,-89.2665075,39.7393005,#Forbes Headline - “GOP Lawmaker Slams Biden”.   Seriously?  Is this news? https://t.co/xFvhelRrBi
1393308466467516416,Logan_Gibbs,Fri May 14 20:53:19 +0000 2021,-97.754724,30.323345500000002,“Spaghetti is in retrograde and I can just feel life manifesting ever since the scorpion moon ☺️🦋✨”
1393308466794598405,GumboGoon,Fri May 14 20:53:19 +0000 2021,-95.44648649999999,29.838495,“This nigga life in your hands. Talk quickly.”
1393308467079778304,trozodealgo,Fri May 14 20:53:19 +0000 2021,-111.498181,28.9698625,@paumatuss Aber
1393308467293687808,CROSSMARKJobs,Fri May 14 20:53:19 +0000 2021,-86.7816016,36.1626638,We're hiring! Click to apply: GROCERY RETAIL RESET SPECIALIST-HOME STORE/ISE PART TIME - https://t.co/F6h1xEWYHx… https://t.co/wfkJBP36IT
1393308466731683844,bjweig01,Fri May 14 20:53:19 +0000 2021,-83.1738665,32.6782075,"Same spot. July 23, 2020 vs 10 minutes ago. https://t.co/k3X3RvNVZV"
1393308468069625856,tmj_IDH_HRTA,Fri May 14 20:53:19 +0000 2021,-116.1878018,43.5702012,"This #Hospitality job might be a great fit for you. Click the link in our bio to see it and more. Shift Manager at Arby's #Boise, ID"
1393308468149252098,CareersAtSJC,Fri May 14 20:53:19 +0000 2021,-108.1662621,36.7698666,This job might be a great fit for you: Adjunct Instructor of Respiratory Therapy Program - https://t.co/rFUY7i9MHn #Education #fourcorners
1393308468149297154,pablosymone,Fri May 14 20:53:19 +0000 2021,-118.48042000000001,34.022688,@James__Mo @shezsoambitious @sauceitupbk @fspthedon Fair enough
1393308468422103044,imfreealexander,Fri May 14 20:53:19 +0000 2021,-76.8582385,39.095843,Im over today
1393308468241522690,LDupont4Poco,Fri May 14 20:53:19 +0000 2021,-122.75596949999999,49.251452,@LesliBoldt You realize you are on a slippery slope right? https://t.co/ZKJFmOy3xl
1393308468539387905,xalosrene,Fri May 14 20:53:19 +0000 2021,-117.851089,33.842863,@funder Resign? Dude going to prison
1393308468849922049,Bayology101,Fri May 14 20:53:20 +0000 2021,-95.44648649999999,29.838495,"@ceddyo @BleacherReport Iconic play, iconic player, iconic voice!!!!"
1393308468916932617,southparktrap,Fri May 14 20:53:20 +0000 2021,-95.3694,29.7602,"Just posted a photo @ Houston, Texas https://t.co/nGKp9XeU1G"
1393308469025984512,andrewdersandy,Fri May 14 20:53:20 +0000 2021,-90.70264399999999,38.7796565,@TheWanyeBest More than half adults have gotten their shot. Yes people have been infected but with a very small per… https://t.co/Dezd3EKoUN
1393308470129143809,ofel_sergund,Fri May 14 20:53:20 +0000 2021,-81.40234699999999,28.299370500000002,-red
1393308470150062086,mauricefromthe6,Fri May 14 20:53:20 +0000 2021,-74.10636600000001,40.6707835,Lmfaooooooo
1393308469877424132,Princess__Sloth,Fri May 14 20:53:20 +0000 2021,-95.44648649999999,29.838495,pages 12-15 https://t.co/B1MkriCw0Q
1393308470552801299,TimeDandy,Fri May 14 20:53:20 +0000 2021,-73.74311900000001,43.1426815,Who put it that way how's that psychiatry is obsoleteCommunication psychology
1393308470854754304,GlavinMillie,Fri May 14 20:53:20 +0000 2021,-81.5635795,43.3305145,@OverDrive1050 Great job
1393308470997364743,FralishKeena,Fri May 14 20:53:20 +0000 2021,-79.861034,35.1704985,GOTCHA HAT is a tool🧁
1393308471983022084,domvnyc,Fri May 14 20:53:20 +0000 2021,-73.8494415,40.8503475,Beam me up Scotty giving me extra energy in the gym today
1393308471928446978,Dntcallmelitskn,Fri May 14 20:53:20 +0000 2021,-90.2658225,38.72161800000001,@imSeeRaw @MingToii Fr cause now i gotta get her 3
1393308472209514501,WillCleveland13,Fri May 14 20:53:20 +0000 2021,-75.77004099999999,42.746617,Update: The victim is a white man in his 20s.
1393308472704475143,ncsdfood,Fri May 14 20:53:20 +0000 2021,-83.034363,42.669887,Erase the stigma and keep pushing through. We can all be there for each other. 💗
1393308472847044608,mattyglesias,Fri May 14 20:53:21 +0000 2021,-77.0143985,38.898602999999994,Reading some contemporaneous news accounts of 1990s budget deals and its remarkable how much worse analog-era media… https://t.co/2oqTnod5OB
1393308474533048320,KanielaIng,Fri May 14 20:53:21 +0000 2021,-157.799589,21.3199435,Why would anyone side with a White Supremacist Ethnostate?
1393308474637914113,JWaqaivolavola,Fri May 14 20:53:21 +0000 2021,-118.9188865,34.188478,"“War is about Deception”- Sun tzu, The Art of War-"
1393308474705125376,SHEARTHEWOLF,Fri May 14 20:53:21 +0000 2021,-88.16155549999999,30.683649,@itrashtheleft @xox1316 Very limited.
1393308475472551938,Malikthefreak94,Fri May 14 20:53:21 +0000 2021,-106.0929735,39.583484,@lilninabean @Mikeysorad Special packed American meats sound good to y'all 🥲 I could never 😂
1393308475870957568,Matt_FelizHall,Fri May 14 20:53:21 +0000 2021,-122.4359785,37.7706565,@kigedegrage https://t.co/Cv2AKuzYXc
1393308476697366528,__MAWK,Fri May 14 20:53:21 +0000 2021,-75.117998,40.0048655,I hate the blvd
1393308477167112193,Alienated_ET,Fri May 14 20:53:22 +0000 2021,-82.44269399999999,27.9965945,All that hoe shit folks be doing I’m over that!
1393308478001844226,sagiorio15,Fri May 14 20:53:22 +0000 2021,-83.1480435,42.579003,Let's Go! ❤👣🌞
1393308478303789058,jamcclurkin,Fri May 14 20:53:22 +0000 2021,-96.053431,41.275721000000004,@RC_GirlsSoccer Good luck Pride
1393308479058759680,arlyscottt,Fri May 14 20:53:22 +0000 2021,-75.1248245,39.708428999999995,i’m not friends w kashawna nm
1393308479218196484,_kenmarr,Fri May 14 20:53:22 +0000 2021,-72.9291585,41.298394,@__RECON___ It’s a top tier activity
1393308479318728705,Ab0veL0wer48,Fri May 14 20:53:22 +0000 2021,-149.7587945,61.2350425,What I mean when I say I'm going for a hike ⛰ https://t.co/TCNXgUdNPR
1393308479826415616,barbiebrox,Fri May 14 20:53:22 +0000 2021,-89.13517,41.3466705,@ANDREW1ALBERTT Azul(Blue in Spanish)
1393308481663295490,IcyanaK,Fri May 14 20:53:23 +0000 2021,-122.194398,47.481598,@MehganJames was throwing HANDS on BGC.
1393308481994723329,silvandgold8,Fri May 14 20:53:23 +0000 2021,-118.4119065,34.0207895,"my toxic trait, I’m a boombap kid 😔"
1393308483534131201,Jrod39,Fri May 14 20:53:23 +0000 2021,-96.053431,41.275721000000004,Remember when America was proud of being in front of things? Proud to have the best infrastructure? Proud of workin… https://t.co/57ajGc8z0c
1393308484003840000,OneQuaan,Fri May 14 20:53:23 +0000 2021,-87.9672925,43.0567225,"I’m off all that shit; people want royalties for, in any collection"
1393308484251291656,Crd_Lowe,Fri May 14 20:53:23 +0000 2021,-83.1738665,32.6782075,@couturenookie Exactly 🤦🏾‍♂️
1393308484620492806,derickijohnson,Fri May 14 20:53:23 +0000 2021,-97.28591349999999,32.7799665,"@Clary_I_am Thank you for reading, Clary. I’m touched this moved you, so."
1393308484876242948,Hawk_Principal,Fri May 14 20:53:23 +0000 2021,-71.683502,42.036939000000004,@Mcbridetam26 @BowmanLexPTA @CMA620 You are appreciated everywhere you go... it is so well deserved❤️
1393308484934897665,long_ter,Fri May 14 20:53:23 +0000 2021,-122.58544950000001,45.149908499999995,"@AlYourPalster Putting on my way back hat.....driving a 4, pulling into Gresham TC, full bladder, haven't gone sinc… https://t.co/kk4W0mWYv1"
1393308485102694401,SavannahEadens,Fri May 14 20:53:23 +0000 2021,-122.630908,45.536402,I think work-from-home and my second week on the job is going alright. My coworker? She’s not so thrilled https://t.co/nUoxPuI3jd
1393308485929119747,eduardo_porben,Fri May 14 20:53:24 +0000 2021,-80.3038715,25.748093,@LadyAndGrey1 👍👍👍 https://t.co/QtEY2Ca2rR
1393308486264631296,Princess__Sloth,Fri May 14 20:53:24 +0000 2021,-95.44648649999999,29.838495,pages 16-19 https://t.co/cH4ywqGskB
1393308486688202752,alexwooledge,Fri May 14 20:53:24 +0000 2021,-73.9685415,40.780709,The CDC says it was a big deal for us to do the same thing as a gift for the Department of Transportation
1393308485878788099,axcessbaseball,Fri May 14 20:53:24 +0000 2021,-72.391834,40.885226,Abbey Rolfe draws a bases loaded walk and Port Jeff leads 3-0. Southampton is going to the bullpen https://t.co/tki6cLtXnc
1393308487506173955,KM_SRO,Fri May 14 20:53:24 +0000 2021,-92.743042,44.042961,"Today the 5th graders graduated from the D.A.R.E. program! They did a great job, and I am proud of them.  Every yea… https://t.co/xc7nj3TCHT"
1393308489171316738,DedricClark,Fri May 14 20:53:24 +0000 2021,-86.791549,36.200008,All traffic could be avoided if everyone just continued to drive forward at a reasonable pace. Let’s all agree to do this from now on
1393308489318080523,ForgingElements,Fri May 14 20:53:24 +0000 2021,-98.976107,31.702738500000002,"@Elidanza @jane__eden Commission? 👇🏼A ladybug pileup. Photograph by Ed Young, Corbis https://t.co/t2W3wR0ULx"
1393308490035351564,patricklewsband,Fri May 14 20:53:25 +0000 2021,-82.5353,27.3373,"Just posted a photo @ Sarasota, Florida https://t.co/sI3ylIoAQA"
1393308490786033668,WhoaDere_Semaj,Fri May 14 20:53:25 +0000 2021,-74.4411045,40.488195000000005,The thought of living with someone is dreadful.
1393308490781708288,AmandaMcGehee5,Fri May 14 20:53:25 +0000 2021,-119.2796615,46.2581775,@TheKazooHero One of the best transformation scenes of a werewolf for sure. https://t.co/hwMHikvTcl
1393308491205521408,Princess__Sloth,Fri May 14 20:53:25 +0000 2021,-95.44648649999999,29.838495,Bonus page! https://t.co/DII9OHDsVQ
1393308491914305537,AriannaHubert,Fri May 14 20:53:25 +0000 2021,-85.6411415,42.9564115,Thankfully I didn’t schedule anything for the rest of the day or for tomorrow so I’ll be taking it easy. It’s one t… https://t.co/StMnuudUCe
1393308492266680323,SibleyDerek,Fri May 14 20:53:25 +0000 2021,-102.344087,31.873838499999998,@CaitlinLanders @JacobSloanNews I went there for lunch today like I said I would. It was good!
1393308492342206469,TownHallTexas,Fri May 14 20:53:25 +0000 2021,-95.39503752,30.17255891,"Inspiration ➡️ ActualBetween our rentals, a few gorgeous garland from @ejohnstondesigns , and some additions from… https://t.co/qLiNkoPp9U"
1393308492480532486,CoachKBarlow,Fri May 14 20:53:25 +0000 2021,-83.1738665,32.6782075,@MasonHAsher Happy Birthday!! Young Fella! 🙄🙄
1393308492769992704,tasteofjuice,Fri May 14 20:53:25 +0000 2021,-96.7617535,32.819858499999995,@SimonJamesIII Happy Birthday
1393308492925079552,edchism19,Fri May 14 20:53:25 +0000 2021,-104.789327,38.8885185,@BABYCUSCO I’ve been going to the wrong chipotle…
1393308495475183616,tmj_GAS_transp,Fri May 14 20:53:26 +0000 2021,-81.0998342,32.0835407,"Career tip for landing jobs like ""Linehaul Team Driver - $20,000 New Hire Bonus"" in #Savannah, GA. Go on informatio… https://t.co/gHC0eEqABB"
1393308495664095233,atxbazan,Fri May 14 20:53:26 +0000 2021,-98.5406515,29.417501,@_bpaigeyu @thejordanboldsy When they say he can get a vaccine ill feel more comfortable for him.
1393308495760576512,NDiamonds07,Fri May 14 20:53:26 +0000 2021,-88.1613215,41.748496,Straight 🔥🔥🔥
1393308495789780992,tmj_TX_schn,Fri May 14 20:53:26 +0000 2021,-94.7655569,32.5740306,"Career tip for landing jobs like ""DISTRIBUTION CENTER INTERNSHIP - LONGVIEW, TX"" in #Longview, TX. Go on informatio… https://t.co/H9bRZnlZsE"
1393308495857000454,nolanolegal,Fri May 14 20:53:26 +0000 2021,-90.011008,29.982601,"@BeingNOLA I love you guys so much, so let’s keep you around, okay?"
1393308495898808321,tmj_MD_secure,Fri May 14 20:53:26 +0000 2021,-76.8483061,39.0992752,"Allied Universal is hiring in Laurel, MD! Read about our latest Security Guard job opening via the link in our bio:… https://t.co/uZnHFxILLG"
1393308495961788421,GreenNace,Fri May 14 20:53:26 +0000 2021,-82.729516,34.518184000000005,@YourCommissary Cheese.
1393308496133869577,BreSoPrettyyy,Fri May 14 20:53:26 +0000 2021,-80.86594099999999,35.788951,Fr tho !!! I was like a freshman 😂😂😂😂😂😂
1393308496481849346,iiGETSHITDONE,Fri May 14 20:53:26 +0000 2021,-94.5592815,39.1000485,@ThatBoiReese happy birthday my G
1393308498331635718,mailman3162,Fri May 14 20:53:27 +0000 2021,-90.011008,29.982601,@JenniBird6 I like to eat it like it’s pizza!! 😍🤤
1393308497929031681,green4cp,Fri May 14 20:53:26 +0000 2021,-80.26351700000001,26.1245075,Another episode of #CPConversations ✅! Watch for it on 5/20 for #GlobalAccessibilityAwarenessDay.Thank you… https://t.co/qrbeLSvGjt
1393308500067950592,tmj_qbc_jobs,Fri May 14 20:53:27 +0000 2021,-71.2747424,46.7817463,"See our latest #Québec, QC #Healthcare job opportunity and click the link in our bio to apply: Clin Ops Manager - F… https://t.co/phVRLm1ljB"
1393308501024272384,quis__custodiet,Fri May 14 20:53:27 +0000 2021,-118.19327,33.77431,2053ZN1851A PLACER COUNTY SHERIFFS DEPARTMENTN33.7743 W118.1933Altitude: 6600ftCourse: 188ºGroundspeed: 152kts https://t.co/wZiYB3pZwg
1393308500952948736,DRESINATRA,Fri May 14 20:53:27 +0000 2021,-118.4119065,34.0207895,@PrettyRachelle_ @djhomicide https://t.co/q9J5NOCnlX
1393308501242486784,DoyleMurphy,Fri May 14 20:53:27 +0000 2021,-90.24782400000001,38.653771,"Seeing a lot of STL businesses saying they’ll still require masks inside, but not all of them. https://t.co/oLdVDnBn4O"
1393308500969857024,dempseym73,Fri May 14 20:53:27 +0000 2021,-74.10014,40.403312,Day 1 of  Monmouth Counties. Great day to compete! Lets Go Rockets!!#RaritanTrackAndField #HazletProud… https://t.co/04Zdm0XdtX
1393308502513356800,mtvento,Fri May 14 20:53:28 +0000 2021,-97.20053,31.531919,🚗 oil change time
1393308502534365185,Brain_Stormz,Fri May 14 20:53:28 +0000 2021,-73.8494415,40.8503475,@davidmweissman @GOPLeader If any employee did this they would be fired.
1393308503025070083,FF_LeapOfFaith,Fri May 14 20:53:28 +0000 2021,-81.8705045,26.551447,@FantasyFBStoner @tyfmnfl @TheFantasyFive @joe_zollo @The1Hudsonian @ClubFantasyFFL @lukesawhook @Bl00dy__Sunday… https://t.co/E8H8OkUeo2
1393308503708561409,STFU_imDAY,Fri May 14 20:53:28 +0000 2021,-118.4119065,34.0207895,@caliboycomplex I literally said the EXACT same thing! Like an intro!
1393308503545155585,VETERANEMO,Fri May 14 20:53:28 +0000 2021,-81.27303549999999,29.8391735,made it https://t.co/oH3SqaNjKz
1393308504656695300,franjaviher,Fri May 14 20:53:28 +0000 2021,-111.498181,28.9698625,Qué #vacuna tendrían que aplicarnos a ver si así se nos quita lo pendejo?🤔
1393308504534962176,roguerage462,Fri May 14 20:53:28 +0000 2021,-68.98470499999999,45.188407,@TrulyJuxta I have a paper white that I used frequently in California but now that we own a house I’ve been reading… https://t.co/K0WYNlUEL9
1393308505168244736,dazelaterfilm,Fri May 14 20:53:28 +0000 2021,-118.4119065,34.0207895,holdin back these tears till I drown.
1393308505063493640,og___cam,Fri May 14 20:53:28 +0000 2021,-82.985772,39.9946835,😂😂
1393308505491267586,digitalroket,Fri May 14 20:53:28 +0000 2021,-84.433106,33.7671945,@deericchh lol man tht shit taste the same if you know how to cook
1393308505822609411,KaylaJanee_,Fri May 14 20:53:28 +0000 2021,-90.285145,38.840383,Wtw Dai
1393308505902288897,BillCaraher,Fri May 14 20:53:28 +0000 2021,-97.065563,47.907497,@adreinhard Yeah!!!! It’s one place where the material world and the digital world intersect. Like what the fuck IS… https://t.co/WAwyB4LAie
1393308506359418881,HotRodDunkin,Fri May 14 20:53:28 +0000 2021,-111.96751599999999,41.082539499999996,"@DJHoneyPawz @tiffdrake13 Wait, if I go turn a few tricks I might be able to make some money. How does $1.25 sound?"
1393308506531536898,_Alizeeeeee,Fri May 14 20:53:29 +0000 2021,-96.7617535,32.819858499999995,I’m just so frustrated man.... doing stuff all by yourself is really a headache
1393308506451759106,mattyrhone,Fri May 14 20:53:29 +0000 2021,-77.60468399999999,41.1179365,@chrisnallan @TOMRUSSELLCBS21 Which course. I'm hitting Gettysburg national at 2 p.m.
1393308506829332480,spanananano,Fri May 14 20:53:29 +0000 2021,-77.12025249999999,39.043469,@adai____ He definitely is notorious for also choking on absolutely nothing....
1393308507026300928,jamaicanwaves,Fri May 14 20:53:29 +0000 2021,-104.6931725,38.705208,@slipknaughty_ Thank you babe 😭❤️
1393308507211014145,Rochdalian,Fri May 14 20:53:29 +0000 2021,-74.118302,40.572798,Just posted a photo @ New Dorp https://t.co/y4HCnnDwJe
1393308507357732866,gettnguap,Fri May 14 20:53:29 +0000 2021,-96.7617535,32.819858499999995,HELLO!! FUCK!! MAKE IT MAKE SENSE TO MEEEEEE!!
1393308508490059776,coreyford,Fri May 14 20:53:29 +0000 2021,-122.366983,38.3970855,@benwerd Should we mint a Matter coin?
1393308507596750854,LACityParks,Fri May 14 20:53:29 +0000 2021,-118.4119065,34.0207895,"Join us this Monday, May 17th at 2:30PM for the Angeles Mesa Park's Ribbon Cutting Ceremony!Come check out the new… https://t.co/KYXwzPWtqf"
1393308510763601940,DAYON_FMB,Fri May 14 20:53:30 +0000 2021,-93.301344,44.8244695,Mfs steady tlm bout you gotta buy ah cigarette HELLNAW COUS YOU OWE ME AH 1000$ from the las cigarette get yo goof ass outta here HOE lmao
1393308510834761729,MusicByElijah_,Fri May 14 20:53:30 +0000 2021,-112.3152115,33.4392955,Only on measure 55
1393308510889316354,SPECTacularThe1,Fri May 14 20:53:30 +0000 2021,-83.0507,42.3368,"In the whip bumping @realcoleworld #OnRepeat #TheOffSeason @ Detroit, Michigan https://t.co/DGLfmE6zr9"
1393308511786790917,newsbabe1530,Fri May 14 20:53:30 +0000 2021,-121.2250095,38.677822,"“Leader with a short fuse.” Reports say Biden lashed out at former California AG @XavierBecerra, now on Biden’s cab… https://t.co/OlArMIYVog"
1393308512202235908,SimpsonAmaya,Fri May 14 20:53:30 +0000 2021,-81.94029800000001,34.9499645,I’m bout to get distance. Tired of talking!!
1393308512118349824,brrriitttnnii,Fri May 14 20:53:30 +0000 2021,-100.0768885,31.1688935,@PalmerReport https://t.co/a3LRGwqNB3
1393308513334697985,caitlinlaughney,Fri May 14 20:53:30 +0000 2021,-73.9685415,40.780709,Hmm 🤔
1393308513485697031,giovannx__,Fri May 14 20:53:30 +0000 2021,-84.50306649999999,34.110776,Struggle incubates success but don’t let that tough skin change youu
1393308512890015749,aflex11,Fri May 14 20:53:30 +0000 2021,-86.1429225,39.7795625,https://t.co/eT5HQWAFJe
1393308513665880064,masterPhaster,Fri May 14 20:53:30 +0000 2021,-120.882482,47.273022,Honestly she was a girl that I shared a couple of classes with one day in a common area I had realized that she was… https://t.co/6gnkFnmDvF
1393308512684494856,EricFenske9,Fri May 14 20:53:30 +0000 2021,-91.40100849999999,30.937336000000002,"The names change for 🐐 throwers (not so much for this kid),but the Laws of Physics do not. @CoachCBaseball: Thanks… https://t.co/n4Rak9cr79"
1393308512743211009,BonitaBayClub,Fri May 14 20:53:30 +0000 2021,-81.823576,26.357302,Exciting tennis still happening at Bonita Bay Club! Stream it now at https://t.co/112iM5gHQw #protennis #usta… https://t.co/rHeUatyAEG
1393308513842212867,_aly_tho_,Fri May 14 20:53:30 +0000 2021,-71.2136825,42.3253925,@isabella_shey and I every weekday during the school year
1393308514899091456,LeomAthletics,Fri May 14 20:53:31 +0000 2021,-71.7578435,42.525078,We head to the bottom of the third.  9-0 Rams.
1393308515473653763,heyciarra,Fri May 14 20:53:31 +0000 2021,-117.851089,33.842863,@braviary They’ve outwoked themselves.
1393308515591151617,SportsGeniuss,Fri May 14 20:53:31 +0000 2021,-74.0747245,39.954614500000005,@darthjimbles @ploynitar @Shibtoken Why do people say he sold.  He didn't fkn sell
1393308515180191746,VOAYYH,Fri May 14 20:53:31 +0000 2021,-77.036562,38.897804,I am not the only one who is fully vaccinated and happy about don’t need to put mask on @PressSec . https://t.co/0ayxZcabMV
1393308516790771714,PhilTBH,Fri May 14 20:53:31 +0000 2021,-87.732013,41.8335845,@FR4NKY20 We out
1393308517663133697,jay37045034,Fri May 14 20:53:31 +0000 2021,-84.5634145,33.811316,Wish i was on it
1393308518069977093,PerformCore,Fri May 14 20:53:31 +0000 2021,-85.1455835,41.222105,@ToddYoungIN Gas prices are high because of what Texas did months ago. You seem to have amnesia and a penchant for… https://t.co/e2rG5FEAc6
1393308518829207554,ashatarry,Fri May 14 20:53:31 +0000 2021,-73.9950324,40.7536668,Make the most of it. @ Worldwide https://t.co/sih7vvQ6Kc
1393308519378481152,SKCFDispatches,Fri May 14 20:53:32 +0000 2021,-122.2270272,47.3826903,"🚑 DISPATCH: Medical Aid - Service @ SILVER SPRINGS APTS #D-106, 22416 88TH AVE S #D-106, KENT.Responding Dept: KentUnit(s): CAR374"
1393308519705808896,capturingreali2,Fri May 14 20:53:32 +0000 2021,-77.3230515,37.549010499999994,Not too many high school programs can say they had a CB and Safety of this caliber in the same secondary. Oklahoma… https://t.co/4YdWHxK5iZ
1393308520456540164,rarerubyc86,Fri May 14 20:53:32 +0000 2021,-98.5406515,29.417501,@BaileyJoy9 WTF it’s not impossible it’s hard lol hence heaven is the reward. It is so easy to follow the flock but… https://t.co/WOTKSKYmq4
1393308521240752131,CaptainSteve666,Fri May 14 20:53:32 +0000 2021,-117.104989,32.810012,"@iamCovNasty Yeah but don’t tell anyone, I like using it as an excuse for not leaving home 😹"
1393308521396019202,TimothyX_Lewis,Fri May 14 20:53:32 +0000 2021,-118.4119065,34.0207895,These new @NICKIMINAJ works of art are gonna have me putting a lot of ya in ya place Lol...
1393308524281749505,Ultraman1973,Fri May 14 20:53:33 +0000 2021,-95.76637043,36.06259701,"I'm at Santa Fe Cattle Co. in Broken Arrow, OK https://t.co/r3tujLobsv"
1393308524336320514,GregBeast32,Fri May 14 20:53:33 +0000 2021,-81.3677725,28.501678499999997,Since I’m coaching in Orlando this weekend I am regrettably having a Poke bowl tonight. (Zero shot I’m having FL pi… https://t.co/blKc31dpaQ
1393308525124849669,MyCityBroker,Fri May 14 20:53:33 +0000 2021,-87.75728972,42.0602705,Just posted a photo @ First American Title https://t.co/OSGduGmfMf
1393308525238099974,BeUdaDonGood,Fri May 14 20:53:33 +0000 2021,-71.42446853,41.84404968,Working @ The Spaceship https://t.co/6FZbeZ8N6S
1393308525607194624,findingmestef,Fri May 14 20:53:33 +0000 2021,-81.19485,34.1090235,Ta viciada em sentar com a bunda
1393308525615517700,RonDaaaadon,Fri May 14 20:53:33 +0000 2021,-93.3424135,30.230578,"18 we bounced yall, 19 LMAO, 20 Wentz and LMAO"
1393308526412541963,jmoneyy27,Fri May 14 20:53:33 +0000 2021,-100.0768885,31.1688935,Baby copped these for me this morning 😍💖 I’m literally dying! https://t.co/CqXrx6aRQA
1393308527175761921,sugermew,Fri May 14 20:53:33 +0000 2021,-122.3306025,47.614817,One of my fave niche YouTube genres is anti-MLM people...why??? I’ve never had anything todo or wanted to do with a… https://t.co/pVayN3j7vL
1393308528165670915,kkvonahsen,Fri May 14 20:53:34 +0000 2021,-93.6063695,41.5764375,You ever just cry in your car all the way home after work or is that just me?
1393308528140382208,mattranalletta,Fri May 14 20:53:34 +0000 2021,-122.4359785,37.7706565,@thegarrett ok good to know!
1393308528589279233,Leebs__,Fri May 14 20:53:34 +0000 2021,-89.74405250000001,43.462858499999996,cool ass hiking picture https://t.co/LUW4sVXyGb
1393308529189085185,el_tees_dos,Fri May 14 20:53:34 +0000 2021,-77.60468399999999,41.1179365,@rainnwilson https://t.co/wij5oKl9S0
